"date","food","income","housing","childcare","gas","apparel","insurance_home","insurance_car","car_new","car_used","cpi"
"2000-12-01",0.506680734508237,0.526595744680851,0.436780859871573,0.378228069138318,0.463718467767051,0.991856177012907,0.418788041189756,0.464968534060096,0.806705316614984,0.863965829666063,0.547187905454956
"2001-01-01",0.509363161926221,0.544326241134752,0.438177813581184,0.378910175665168,0.458424166926191,0.994161032575292,0.422616085441948,0.465889263830512,0.80726708911959,0.865044438691863,0.550321856803495
"2001-02-01",0.51055535188977,0.544326241134752,0.439807592909063,0.379364913349734,0.462161320460916,0.995697602950215,0.42606132526892,0.467270358486136,0.805019999101164,0.865044438691863,0.551575437342911
"2001-03-01",0.511747541853319,0.544326241134752,0.441437372236942,0.379705966613159,0.450638430395515,0.994929317762754,0.427592542969797,0.468191088256552,0.802211136578131,0.862347916127362,0.551888832477765
"2001-04-01",0.512343636835093,0.544326241134752,0.442834325946553,0.379819651034301,0.487075677359078,0.984941610325753,0.427209738544577,0.469572182912176,0.801649364073525,0.861269307101562,0.552829017882326
"2001-05-01",0.514131921780416,0.544326241134752,0.4446969308927,0.380842810824576,0.538461538461539,0.97879532882606,0.429506565095892,0.4709532775678,0.799402274055099,0.858033480024161,0.555649574096012
"2001-06-01",0.515622159234852,0.544326241134752,0.446093884602311,0.382207023878276,0.510744316412333,0.97879532882606,0.43065497837155,0.472334372223424,0.796031639027459,0.856954870998361,0.556903154635427
"2001-07-01",0.517112396689288,0.544326241134752,0.44772366393019,0.383343868089692,0.461538461538462,0.978027043638599,0.432569000497646,0.47325510199384,0.793222776504427,0.85371904392096,0.555962969230866
"2001-08-01",0.518304586652837,0.544326241134752,0.449586268876337,0.390960724306184,0.444409841170975,0.971112476951444,0.433717413773303,0.474636196649464,0.788166823962968,0.852101130382259,0.555962969230866
"2001-09-01",0.518900681634612,0.544326241134752,0.451448873822484,0.397895473995825,0.476798505138586,0.966502765826675,0.434483022623741,0.476017291305088,0.787605051458361,0.848325998791958,0.558156735174843
"2001-10-01",0.521285061561709,0.544326241134752,0.453311478768632,0.39960074031295,0.424166926191218,0.966502765826675,0.436779849175056,0.477398385960712,0.792099231495214,0.851022521356459,0.556589759500573
"2001-11-01",0.520390919089048,0.544326241134752,0.455174083714779,0.400169162418659,0.393335409529741,0.963429625076829,0.438693871301152,0.480620940157169,0.801087591568918,0.848865303304858,0.55627636436572
"2001-12-01",0.520688966579935,0.544326241134752,0.457269514279195,0.400396531260942,0.352226720647773,0.959588199139521,0.439459480151591,0.484764224124041,0.806143544110377,0.847786694279058,0.555962969230866
"2002-01-01",0.523967488979694,0.556146572104019,0.458666467988806,0.401533375472359,0.35471815633759,0.955746773202213,0.441373502277686,0.487526413435289,0.801649364073525,0.839157822072655,0.556903154635427
"2002-02-01",0.524265536470581,0.556146572104019,0.460296247316685,0.40232916642035,0.351915291186546,0.957283343577136,0.442521915553344,0.490748967631745,0.793222776504427,0.829989645353352,0.557843340039989
"2002-03-01",0.524861631452356,0.556146572104019,0.461460375408027,0.402556535262634,0.386483961382747,0.962661339889367,0.445201546529878,0.493971521828201,0.790413913981394,0.820282164121149,0.559410315714259
"2002-04-01",0.525159678943243,0.556146572104019,0.462158852262832,0.402556535262634,0.438181251946434,0.961124769514444,0.447498373081193,0.497194076024657,0.788728596467574,0.818664250582449,0.56191747679309
"2002-05-01",0.523967488979694,0.556146572104019,0.462857329117638,0.403124957368342,0.442541264403613,0.957283343577136,0.447881177506412,0.499495900450697,0.785357961439935,0.818664250582449,0.562544267062798
"2002-06-01",0.523967488979694,0.556146572104019,0.46402145720898,0.405626014633459,0.437246963562753,0.951905347264905,0.452474830609042,0.502258089761945,0.781987326412296,0.820821468634049,0.562857662197652
"2002-07-01",0.524563583961468,0.556146572104019,0.465185585300322,0.407331280950584,0.439738399252569,0.948832206515058,0.457451288136891,0.504559914187985,0.779178463889263,0.82351799119855,0.564111242737068
"2002-08-01",0.524563583961468,0.556146572104019,0.466116887773395,0.415630243693925,0.443164123326067,0.954978488014751,0.459748114688206,0.507322103499234,0.775807828861624,0.827293122788851,0.565678218411337
"2002-09-01",0.525755773925017,0.556146572104019,0.467281015864738,0.423815522016125,0.44285269386484,0.948063921327597,0.463958963365616,0.509623927925274,0.779178463889263,0.820821468634049,0.566618403815899
"2002-10-01",0.526053821415904,0.556146572104019,0.468677969574348,0.424952366227542,0.451261289317969,0.94499078057775,0.472380660720438,0.513306847006938,0.783672643926116,0.812731900940547,0.567871984355315
